e,de,dde
-2.455219403,0.01813662500000818,-0.0568281249974728
-2.45507431,0.01768200000002865,-0.055656250004594184
-2.454932854,0.017236749999992144,-0.05745312499367516
-2.45479496,0.016777125000042997,0.012749999993302967
-2.454660743,0.016879124999989364,-0.05257812499970529
-2.45452571,0.016458499999991955,-0.05031249999959422
-2.454394042,0.016055999999995425,0.17926562500428672
-2.454265594,0.017490125000028924,-0.05585937500058382
-2.454125673,0.0170432500000245,0.09662499999435058
-2.453989327,0.017816249999978877,-0.05145312498988804
-2.453846797,0.01740462500006,-0.05706250000992674
-2.45370756,0.01694812499998084,-0.04679687499320063
-2.453571975,0.016573750000035442,0.04262499999495836
-2.453439385,0.01691474999999492,-0.24657812500189075
-2.453304067,0.014942124999980887,-0.04912499999154455
-2.45318453,0.014549125000048749,-0.04540625000997758
-2.453068137,0.01418587499996913,-0.06285937498996821
-2.45295465,0.013683000000049662,-0.051453125010704724
-2.452845186,0.013271374999964253,-0.04353124999361514
-2.452739015,0.012923125000015525,-0.03984375000075625
-2.45263563,0.012604375000009651,-0.22350000000056836
-2.452534795,0.010816375000006095,-0.12245312500116763
-2.452448264,0.009836749999997297,-0.028890624996534692
-2.45236957,0.009605625000025148,-0.030500000004796645
-2.452292725,0.00936162499998691,-0.27798437499840517
-2.452217832,0.007137750000000901,-0.0209687500002619
-2.45216073,0.006969999999998899,-0.017499999997747123
-2.45210497,0.0068300000000169996,-0.02181250000068605
-2.45205033,0.006655500000011608,-0.11340625000201637
-2.451997086,0.00574824999999598,-0.018437499998989342
-2.4519511,0.005600750000004147,-0.013937500001353064
-2.451906294,0.005489249999993384,-0.01839062499511086
-2.45186238,0.005342125000032579,-0.45915625000776217
-2.451819643,0.0016688749999725172,-0.005812499995212253
-2.451806292,0.001622375000010845,-0.010484375000130977
-2.451793313,0.0015385000000098436,-0.0032500000052318274
-2.451781005,0.0015124999999680034,-0.5990781249902134
-2.451768905,-0.003280124999951048,0.006749999989515686
-2.451795146,-0.0032261250000349523,0.007000000003262186
-2.451820955,-0.003170125000008886,0.011625000004302348
-2.451846316,-0.0030771249999745186,0.0016249999956769927
-2.451870933,-0.00306412500000911,-0.40882812499993615
-2.451895446,-0.006334750000006786,0.016281250000989272
-2.451946124,-0.006204499999998944,-0.14015625000184373
